film,filmLabel,year,boxOffice,isAdaptation,period
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1995,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1996,7600000,0,Before 2010
http://www.wikidata.org/entity/Q766263,Chungking Express,1999,7600000,0,Before 2010
http://www.wikidata.org/entity/Q827106,The Wind That Shakes the Barley,2006,7547198,0,Before 2010
http://www.wikidata.org/entity/Q827106,The Wind That Shakes the Barley,2006,7547198,0,Before 2010
http://www.wikidata.org/entity/Q827106,The Wind That Shakes the Barley,2006,7547198,0,Before 2010
http://www.wikidata.org/entity/Q827106,The Wind That Shakes the Barley,2006,7547198,0,Before 2010
http://www.wikidata.org/entity/Q827106,The Wind That Shakes the Barley,2007,7547198,0,Before 2010
http://www.wikidata.org/entity/Q967489,Butterfly on a Wheel,2007,7650000,0,Before 2010
http://www.wikidata.org/entity/Q17042878,X-Men: Apocalypse,2016,543934105,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2015,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q18002795,The Revenant,2016,532950503,1,After 2010
http://www.wikidata.org/entity/Q19590955,Rogue One: A Star Wars Story,2016,532177324,0,After 2010
http://www.wikidata.org/entity/Q19590955,Rogue One: A Star Wars Story,2016,532177324,0,After 2010
http://www.wikidata.org/entity/Q19590955,Rogue One: A Star Wars Story,2016,532177324,0,After 2010
http://www.wikidata.org/entity/Q19590955,Rogue One: A Star Wars Story,2016,532177324,0,After 2010
http://www.wikidata.org/entity/Q19938437,War for the Planet of the Apes,2017,490664238,1,After 2010
http://www.wikidata.org/entity/Q19938437,War for the Planet of the Apes,2017,490664238,1,After 2010
http://www.wikidata.org/entity/Q19938437,War for the Planet of the Apes,2017,490664238,1,After 2010
http://www.wikidata.org/entity/Q19938437,War for the Planet of the Apes,2017,490664238,1,After 2010
http://www.wikidata.org/entity/Q20977110,Star Wars: Episode IX – The Rise of Skywalker,2019,515202542,0,After 2010
http://www.wikidata.org/entity/Q20977110,Star Wars: Episode IX – The Rise of Skywalker,2019,515202542,0,After 2010
http://www.wikidata.org/entity/Q20977110,Star Wars: Episode IX – The Rise of Skywalker,2019,515202542,0,After 2010
http://www.wikidata.org/entity/Q100889636,Decision to Leave,2022,2179864,0,After 2010
http://www.wikidata.org/entity/Q100889636,Decision to Leave,2022,2179864,0,After 2010
http://www.wikidata.org/entity/Q100889636,Decision to Leave,2022,2179864,0,After 2010
http://www.wikidata.org/entity/Q100889636,Decision to Leave,2022,2179864,0,After 2010
http://www.wikidata.org/entity/Q100889636,Decision to Leave,2022,2179864,0,After 2010
http://www.wikidata.org/entity/Q100889636,Decision to Leave,2023,2179864,0,After 2010
http://www.wikidata.org/entity/Q106838911,Final Cut,2022,2100000,1,After 2010
http://www.wikidata.org/entity/Q106838911,Final Cut,2022,2100000,1,After 2010
http://www.wikidata.org/entity/Q18954,Tron: Legacy,2010,400100000,1,After 2010
http://www.wikidata.org/entity/Q18954,Tron: Legacy,2010,400100000,1,After 2010
http://www.wikidata.org/entity/Q18954,Tron: Legacy,2011,400100000,1,After 2010
http://www.wikidata.org/entity/Q24075,Godzilla,1998,379014294,1,Before 2010
http://www.wikidata.org/entity/Q24075,Godzilla,1998,379014294,1,Before 2010
http://www.wikidata.org/entity/Q24075,Godzilla,1998,379014294,1,Before 2010
http://www.wikidata.org/entity/Q24075,Godzilla,1998,379014294,1,Before 2010
http://www.wikidata.org/entity/Q24075,Godzilla,1998,379014294,1,Before 2010
http://www.wikidata.org/entity/Q50861,Live Free or Die Hard,2007,388156011,0,Before 2010
http://www.wikidata.org/entity/Q50861,Live Free or Die Hard,2007,388156011,0,Before 2010
http://www.wikidata.org/entity/Q50861,Live Free or Die Hard,2007,388156011,0,Before 2010
http://www.wikidata.org/entity/Q106871,Die Hard with a Vengeance,1995,366101666,0,Before 2010
http://www.wikidata.org/entity/Q106871,Die Hard with a Vengeance,1995,366101666,0,Before 2010
http://www.wikidata.org/entity/Q106871,Die Hard with a Vengeance,1995,366101666,0,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2008,377910544,1,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2008,377910544,1,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2009,377910544,1,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2009,377910544,1,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2009,377910544,1,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2009,377910544,1,Before 2010
http://www.wikidata.org/entity/Q125076,Slumdog Millionaire,2009,377910544,1,Before 2010
http://www.wikidata.org/entity/Q126800,Happy Feet,2006,384335608,0,Before 2010
http://www.wikidata.org/entity/Q126800,Happy Feet,2006,384335608,0,Before 2010
http://www.wikidata.org/entity/Q126800,Happy Feet,2006,384335608,0,Before 2010
http://www.wikidata.org/entity/Q131074,The Lord of the Rings: The Return of the King,2003,386975644,1,Before 2010
http://www.wikidata.org/entity/Q131074,The Lord of the Rings: The Return of the King,2003,386975644,1,Before 2010
http://www.wikidata.org/entity/Q131074,The Lord of the Rings: The Return of the King,2003,386975644,1,Before 2010
http://www.wikidata.org/entity/Q131074,The Lord of the Rings: The Return of the King,2003,386975644,1,Before 2010
http://www.wikidata.org/entity/Q131074,The Lord of the Rings: The Return of the King,2004,386975644,1,Before 2010
http://www.wikidata.org/entity/Q156394,What Women Want,2000,374111707,0,Before 2010
http://www.wikidata.org/entity/Q156394,What Women Want,2001,374111707,0,Before 2010
http://www.wikidata.org/entity/Q160071,Twilight,2008,393600000,1,Before 2010
http://www.wikidata.org/entity/Q160071,Twilight,2008,393600000,1,Before 2010
http://www.wikidata.org/entity/Q160071,Twilight,2009,393600000,1,Before 2010
http://www.wikidata.org/entity/Q166262,Batman Begins,2005,373672993,1,Before 2010
http://www.wikidata.org/entity/Q166262,Batman Begins,2005,373672993,1,Before 2010
http://www.wikidata.org/entity/Q166262,Batman Begins,2005,373672993,1,Before 2010
http://www.wikidata.org/entity/Q166262,Batman Begins,2005,373672993,1,Before 2010
http://www.wikidata.org/entity/Q177374,There's Something About Mary,1998,369900000,0,Before 2010
http://www.wikidata.org/entity/Q177374,There's Something About Mary,1998,369900000,0,Before 2010
http://www.wikidata.org/entity/Q190145,Spider-Man 2,2004,373585825,0,Before 2010
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen,2009,402111870,1,Before 2010
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen,2009,402111870,1,Before 2010
http://www.wikidata.org/entity/Q191100,Transformers: Revenge of the Fallen,2009,402111870,1,Before 2010
http://www.wikidata.org/entity/Q191543,Terminator Salvation,2009,371353001,0,Before 2010
http://www.wikidata.org/entity/Q191543,Terminator Salvation,2009,371353001,0,Before 2010
http://www.wikidata.org/entity/Q191543,Terminator Salvation,2009,371353001,0,Before 2010
http://www.wikidata.org/entity/Q200672,Notting Hill,1999,363889678,0,Before 2010
http://www.wikidata.org/entity/Q200672,Notting Hill,1999,363889678,0,Before 2010
http://www.wikidata.org/entity/Q200672,Notting Hill,1999,363889678,0,Before 2010
http://www.wikidata.org/entity/Q200672,Notting Hill,1999,363889678,0,Before 2010
http://www.wikidata.org/entity/Q212145,The World Is Not Enough,1999,361832400,1,Before 2010
http://www.wikidata.org/entity/Q212145,The World Is Not Enough,1999,361832400,1,Before 2010
http://www.wikidata.org/entity/Q212145,The World Is Not Enough,1999,361832400,1,Before 2010
http://www.wikidata.org/entity/Q212145,The World Is Not Enough,1999,361832400,1,Before 2010
http://www.wikidata.org/entity/Q212145,The World Is Not Enough,1999,361832400,1,Before 2010
http://www.wikidata.org/entity/Q212145,The World Is Not Enough,1999,361832400,1,Before 2010
http://www.wikidata.org/entity/Q213081,Star Trek,2009,385700000,1,Before 2010
http://www.wikidata.org/entity/Q213081,Star Trek,2009,385700000,1,Before 2010
http://www.wikidata.org/entity/Q213081,Star Trek,2009,385700000,1,Before 2010
http://www.wikidata.org/entity/Q217552,X-Men Origins: Wolverine,2009,373100000,1,Before 2010
http://www.wikidata.org/entity/Q217552,X-Men Origins: Wolverine,2009,373100000,1,Before 2010
http://www.wikidata.org/entity/Q217552,X-Men Origins: Wolverine,2009,373100000,1,Before 2010
http://www.wikidata.org/entity/Q217552,X-Men Origins: Wolverine,2009,373100000,1,Before 2010
http://www.wikidata.org/entity/Q232009,Harry Potter and the Deathly Hallows – Part 2,2011,381447587,1,After 2010
http://www.wikidata.org/entity/Q232009,Harry Potter and the Deathly Hallows – Part 2,2011,381447587,1,After 2010
http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,2011,370569774,1,After 2010
http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,2011,370569774,1,After 2010
http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,2011,370569774,1,After 2010
http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,2011,370569774,1,After 2010
http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,2011,370569774,1,After 2010
http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,2011,370569774,1,After 2010
http://www.wikidata.org/entity/Q286868,Noah,2014,362637473,1,After 2010
http://www.wikidata.org/entity/Q286868,Noah,2014,362637473,1,After 2010
http://www.wikidata.org/entity/Q286868,Noah,2014,362637473,1,After 2010
http://www.wikidata.org/entity/Q286868,Noah,2014,362637473,1,After 2010
http://www.wikidata.org/entity/Q2652985,Assembly,2008,260000000,0,Before 2010
http://www.wikidata.org/entity/Q2652985,Assembly,2008,260000000,0,Before 2010
http://www.wikidata.org/entity/Q2652985,Assembly,2008,260000000,0,Before 2010
http://www.wikidata.org/entity/Q2652985,Assembly,2009,260000000,0,Before 2010
http://www.wikidata.org/entity/Q2700629,Epic,2013,268426634,0,After 2010
http://www.wikidata.org/entity/Q2700629,Epic,2013,268426634,0,After 2010
http://www.wikidata.org/entity/Q2700629,Epic,2013,268426634,0,After 2010
http://www.wikidata.org/entity/Q2700629,Epic,2013,268426634,0,After 2010
http://www.wikidata.org/entity/Q3566895,We're the Millers,2013,270000000,0,After 2010
http://www.wikidata.org/entity/Q3566895,We're the Millers,2013,270000000,0,After 2010
http://www.wikidata.org/entity/Q3566895,We're the Millers,2013,270000000,0,After 2010
http://www.wikidata.org/entity/Q8561227,Divergent,2014,288885818,1,After 2010
http://www.wikidata.org/entity/Q8561227,Divergent,2014,288885818,1,After 2010
http://www.wikidata.org/entity/Q8561227,Divergent,2014,288885818,1,After 2010
http://www.wikidata.org/entity/Q8561227,Divergent,2014,288885818,1,After 2010
http://www.wikidata.org/entity/Q8561227,Divergent,2014,288885818,1,After 2010
http://www.wikidata.org/entity/Q10307713,The Hunger Games: Mockingjay – Part 2,2015,281723902,1,After 2010
http://www.wikidata.org/entity/Q213999,21,2008,157927340,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q221586,Mystic River,2003,156595191,1,Before 2010
http://www.wikidata.org/entity/Q224069,The Island,2005,162949164,0,Before 2010
http://www.wikidata.org/entity/Q224069,The Island,2005,162949164,0,Before 2010
http://www.wikidata.org/entity/Q224069,The Island,2005,162949164,0,Before 2010
http://www.wikidata.org/entity/Q274529,The Book of Eli,2010,157150000,0,After 2010
http://www.wikidata.org/entity/Q274529,The Book of Eli,2010,157150000,0,After 2010
http://www.wikidata.org/entity/Q274529,The Book of Eli,2010,157150000,0,After 2010
http://www.wikidata.org/entity/Q276407,The Phantom of the Opera,2004,154270000,1,Before 2010
http://www.wikidata.org/entity/Q276407,The Phantom of the Opera,2004,154270000,1,Before 2010
http://www.wikidata.org/entity/Q276407,The Phantom of the Opera,2004,154270000,1,Before 2010
http://www.wikidata.org/entity/Q276407,The Phantom of the Opera,2004,154270000,1,Before 2010
http://www.wikidata.org/entity/Q458314,Alien Resurrection,1997,161376069,0,Before 2010
http://www.wikidata.org/entity/Q458314,Alien Resurrection,1997,161376069,0,Before 2010
http://www.wikidata.org/entity/Q458314,Alien Resurrection,1997,161376069,0,Before 2010
http://www.wikidata.org/entity/Q461682,The Scorpion King,2002,164996077,1,Before 2010
http://www.wikidata.org/entity/Q461682,The Scorpion King,2002,164996077,1,Before 2010
http://www.wikidata.org/entity/Q461682,The Scorpion King,2002,164996077,1,Before 2010
http://www.wikidata.org/entity/Q461682,The Scorpion King,2002,164996077,1,Before 2010
http://www.wikidata.org/entity/Q461682,The Scorpion King,2002,164996077,1,Before 2010
http://www.wikidata.org/entity/Q477070,Zookeeper,2011,164300000,0,After 2010
http://www.wikidata.org/entity/Q477070,Zookeeper,2011,164300000,0,After 2010
http://www.wikidata.org/entity/Q498867,A Time to Kill,1996,152266007,1,Before 2010
http://www.wikidata.org/entity/Q498867,A Time to Kill,1996,152266007,1,Before 2010
http://www.wikidata.org/entity/Q498867,A Time to Kill,1996,152266007,1,Before 2010
http://www.wikidata.org/entity/Q550558,The Muppets,2011,165184237,1,After 2010
http://www.wikidata.org/entity/Q550558,The Muppets,2012,165184237,1,After 2010
http://www.wikidata.org/entity/Q564298,Flight,2012,161800000,0,After 2010
http://www.wikidata.org/entity/Q564298,Flight,2012,161800000,0,After 2010
http://www.wikidata.org/entity/Q564298,Flight,2013,161800000,0,After 2010
http://www.wikidata.org/entity/Q571032,Django Unchained,2012,162805434,0,After 2010
http://www.wikidata.org/entity/Q571032,Django Unchained,2013,162805434,0,After 2010
http://www.wikidata.org/entity/Q599095,Deep Blue Sea,1999,164648142,0,Before 2010
http://www.wikidata.org/entity/Q599095,Deep Blue Sea,1999,164648142,0,Before 2010
http://www.wikidata.org/entity/Q599095,Deep Blue Sea,1999,164648142,0,Before 2010
http://www.wikidata.org/entity/Q599095,Deep Blue Sea,1999,164648142,0,Before 2010
http://www.wikidata.org/entity/Q599432,Nutty Professor II: The Klumps,2000,166339890,0,Before 2010
http://www.wikidata.org/entity/Q599432,Nutty Professor II: The Klumps,2000,166339890,0,Before 2010
http://www.wikidata.org/entity/Q644276,Unstoppable,2010,167000000,1,After 2010
http://www.wikidata.org/entity/Q644276,Unstoppable,2010,167000000,1,After 2010
http://www.wikidata.org/entity/Q644276,Unstoppable,2010,167000000,1,After 2010
http://www.wikidata.org/entity/Q661847,Final Destination 5,2011,157887643,0,After 2010
http://www.wikidata.org/entity/Q661847,Final Destination 5,2011,157887643,0,After 2010
http://www.wikidata.org/entity/Q661847,Final Destination 5,2011,157887643,0,After 2010
http://www.wikidata.org/entity/Q661847,Final Destination 5,2011,157887643,0,After 2010
http://www.wikidata.org/entity/Q680989,Underworld: Awakening,2012,160112671,0,After 2010
http://www.wikidata.org/entity/Q680989,Underworld: Awakening,2012,160112671,0,After 2010
http://www.wikidata.org/entity/Q680989,Underworld: Awakening,2012,160112671,0,After 2010
http://www.wikidata.org/entity/Q724455,Rocky Balboa,2006,155721132,0,Before 2010
http://www.wikidata.org/entity/Q724455,Rocky Balboa,2007,155721132,0,Before 2010
http://www.wikidata.org/entity/Q724455,Rocky Balboa,2007,155721132,0,Before 2010
http://www.wikidata.org/entity/Q725539,The Town,2010,154000000,1,After 2010
http://www.wikidata.org/entity/Q725539,The Town,2010,154000000,1,After 2010
http://www.wikidata.org/entity/Q725539,The Town,2010,154000000,1,After 2010
http://www.wikidata.org/entity/Q753517,Limitless,2011,161849455,1,After 2010
http://www.wikidata.org/entity/Q753517,Limitless,2011,161849455,1,After 2010
http://www.wikidata.org/entity/Q221345,Batman Forever,1995,336567158,1,Before 2010
http://www.wikidata.org/entity/Q221345,Batman Forever,1995,336567158,1,Before 2010
http://www.wikidata.org/entity/Q221345,Batman Forever,1995,336567158,1,Before 2010
http://www.wikidata.org/entity/Q223316,The Devil Wears Prada,2006,326551094,1,Before 2010
http://www.wikidata.org/entity/Q223316,The Devil Wears Prada,2006,326551094,1,Before 2010
http://www.wikidata.org/entity/Q223316,The Devil Wears Prada,2006,326551094,1,Before 2010
http://www.wikidata.org/entity/Q223596,X-Men: First Class,2011,353624124,1,After 2010
http://www.wikidata.org/entity/Q223596,X-Men: First Class,2011,353624124,1,After 2010
http://www.wikidata.org/entity/Q223596,X-Men: First Class,2011,353624124,1,After 2010
http://www.wikidata.org/entity/Q223596,X-Men: First Class,2011,353624124,1,After 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q224130,Fantastic Four,2005,330600000,1,Before 2010
http://www.wikidata.org/entity/Q232774,Transformers: Dark of the Moon,2011,352390543,1,After 2010
http://www.wikidata.org/entity/Q232774,Transformers: Dark of the Moon,2011,352390543,1,After 2010
http://www.wikidata.org/entity/Q244604,Minority Report,2002,358372926,1,Before 2010
http://www.wikidata.org/entity/Q244604,Minority Report,2002,358372926,1,Before 2010
http://www.wikidata.org/entity/Q244604,Minority Report,2002,358372926,1,Before 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2010,336365676,1,After 2010
http://www.wikidata.org/entity/Q245172,Prince of Persia: The Sands of Time,2016,336365676,1,After 2010
http://www.wikidata.org/entity/Q249967,Hotel Transylvania,2012,358400000,0,After 2010
http://www.wikidata.org/entity/Q249967,Hotel Transylvania,2012,358400000,0,After 2010
http://www.wikidata.org/entity/Q249967,Hotel Transylvania,2012,358400000,0,After 2010
http://www.wikidata.org/entity/Q303678,Alvin and the Chipmunks: Chipwrecked,2011,342700000,0,After 2010
http://www.wikidata.org/entity/Q303678,Alvin and the Chipmunks: Chipwrecked,2011,342700000,0,After 2010
http://www.wikidata.org/entity/Q303678,Alvin and the Chipmunks: Chipwrecked,2011,342700000,0,After 2010
http://www.wikidata.org/entity/Q309366,National Treasure,2004,347512318,0,Before 2010
http://www.wikidata.org/entity/Q309366,National Treasure,2004,347512318,0,Before 2010
http://www.wikidata.org/entity/Q309366,National Treasure,2004,347512318,0,Before 2010
http://www.wikidata.org/entity/Q400332,300: Rise of an Empire,2014,337580051,1,After 2010
http://www.wikidata.org/entity/Q400332,300: Rise of an Empire,2014,337580051,1,After 2010
http://www.wikidata.org/entity/Q400332,300: Rise of an Empire,2014,337580051,1,After 2010
http://www.wikidata.org/entity/Q476329,Dinosaur,2000,349800000,0,Before 2010
http://www.wikidata.org/entity/Q476329,Dinosaur,2000,349800000,0,Before 2010
http://www.wikidata.org/entity/Q476329,Dinosaur,2000,349800000,0,Before 2010
http://www.wikidata.org/entity/Q490464,Enchanted,2007,340487652,0,Before 2010
http://www.wikidata.org/entity/Q490464,Enchanted,2007,340487652,0,Before 2010
http://www.wikidata.org/entity/Q490464,Enchanted,2007,340487652,0,Before 2010
http://www.wikidata.org/entity/Q490464,Enchanted,2007,340487652,0,Before 2010
http://www.wikidata.org/entity/Q490464,Enchanted,2007,340487652,0,Before 2010
http://www.wikidata.org/entity/Q490464,Enchanted,2007,340487652,0,Before 2010
http://www.wikidata.org/entity/Q499851,Now You See Me,2013,351723989,0,After 2010
http://www.wikidata.org/entity/Q499851,Now You See Me,2013,351723989,0,After 2010
http://www.wikidata.org/entity/Q499851,Now You See Me,2013,351723989,0,After 2010
http://www.wikidata.org/entity/Q508349,The Perfect Storm,2000,328700000,1,Before 2010
http://www.wikidata.org/entity/Q508349,The Perfect Storm,2000,328700000,1,Before 2010
http://www.wikidata.org/entity/Q508349,The Perfect Storm,2000,328700000,1,Before 2010
http://www.wikidata.org/entity/Q18086860,Unfriended,2015,64056643,0,After 2010
http://www.wikidata.org/entity/Q18086860,Unfriended,2015,64056643,0,After 2010
http://www.wikidata.org/entity/Q18086860,Unfriended,2015,64056643,0,After 2010
http://www.wikidata.org/entity/Q18151890,The Longest Ride,2015,62944815,1,After 2010
http://www.wikidata.org/entity/Q85973989,LA Minor,2022,1288153000,0,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q102180106,Deadpool & Wolverine,2024,1338073645,1,After 2010
http://www.wikidata.org/entity/Q22075020,xXx Return of Xander Cage,2017,346118277,0,After 2010
http://www.wikidata.org/entity/Q22662385,Fifty Shades Darker,2017,381545846,1,After 2010
http://www.wikidata.org/entity/Q22662385,Fifty Shades Darker,2017,381545846,1,After 2010
http://www.wikidata.org/entity/Q22662385,Fifty Shades Darker,2017,381545846,1,After 2010
http://www.wikidata.org/entity/Q22662385,Fifty Shades Darker,2017,381545846,1,After 2010
http://www.wikidata.org/entity/Q22712210,Fifty Shades Freed,2018,371900000,1,After 2010
http://www.wikidata.org/entity/Q22998395,Aquaman,2018,335104314,1,After 2010
http://www.wikidata.org/entity/Q23010088,Spider-Man: Homecoming,2017,334201140,0,After 2010
http://www.wikidata.org/entity/Q23685878,Shazam!,2019,366080049,0,After 2010
http://www.wikidata.org/entity/Q23685878,Shazam!,2019,366080049,0,After 2010
http://www.wikidata.org/entity/Q23894626,Black Widow,2021,379751655,1,After 2010
http://www.wikidata.org/entity/Q23894626,Black Widow,2021,379751655,1,After 2010
http://www.wikidata.org/entity/Q23894626,Black Widow,2021,379751655,1,After 2010
http://www.wikidata.org/entity/Q23894629,Eternals,2021,402064899,0,After 2010
http://www.wikidata.org/entity/Q23894629,Eternals,2021,402064899,0,After 2010
http://www.wikidata.org/entity/Q23894629,Eternals,2021,402064899,0,After 2010
http://www.wikidata.org/entity/Q23894629,Eternals,2021,402064899,0,After 2010
http://www.wikidata.org/entity/Q24272881,Mary Poppins Returns,2018,346800000,1,After 2010
http://www.wikidata.org/entity/Q24272881,Mary Poppins Returns,2018,346800000,1,After 2010
http://www.wikidata.org/entity/Q24272881,Mary Poppins Returns,2019,346800000,1,After 2010
http://www.wikidata.org/entity/Q24272881,Mary Poppins Returns,2019,346800000,1,After 2010
http://www.wikidata.org/entity/Q24272881,Mary Poppins Returns,2019,346800000,1,After 2010
http://www.wikidata.org/entity/Q24873881,Kinmedaru Otoko,2016,361000000,0,After 2010
http://www.wikidata.org/entity/Q25136484,It,2017,328874981,1,After 2010
http://www.wikidata.org/entity/Q25136484,It,2017,328874981,1,After 2010
http://www.wikidata.org/entity/Q25136484,It,2017,328874981,1,After 2010
http://www.wikidata.org/entity/Q25136484,It,2017,328874981,1,After 2010
http://www.wikidata.org/entity/Q25136484,It,2017,328874981,1,After 2010
http://www.wikidata.org/entity/Q25693190,The Duelist,2016,376000000,0,After 2010
http://www.wikidata.org/entity/Q25693190,The Duelist,2016,376000000,0,After 2010
http://www.wikidata.org/entity/Q25693190,The Duelist,2017,376000000,0,After 2010
http://www.wikidata.org/entity/Q27038847,Solo: A Star Wars Story,2018,392924807,0,After 2010
http://www.wikidata.org/entity/Q27038847,Solo: A Star Wars Story,2018,392924807,0,After 2010
http://www.wikidata.org/entity/Q27038847,Solo: A Star Wars Story,2018,392924807,0,After 2010
http://www.wikidata.org/entity/Q27168722,Matilda,2017,355973630,0,After 2010
http://www.wikidata.org/entity/Q27168722,Matilda,2017,355973630,0,After 2010
http://www.wikidata.org/entity/Q27590909,Monster Hunt 2,2018,361700000,0,After 2010
http://www.wikidata.org/entity/Q27590909,Monster Hunt 2,2018,361700000,0,After 2010
http://www.wikidata.org/entity/Q27689100,Murder on the Orient Express,2017,352789811,1,After 2010
http://www.wikidata.org/entity/Q27689100,Murder on the Orient Express,2017,352789811,1,After 2010
http://www.wikidata.org/entity/Q27964337,Peter Rabbit,2018,351300000,1,After 2010
http://www.wikidata.org/entity/Q27964337,Peter Rabbit,2018,351300000,1,After 2010
